Meeting|Topics|Speaker|Segment ID
ES2008c|ES2008c=Button pushing|A|133
ES2008c|ES2008c=Button pushing|C|667
ES2008c|ES2008c=Button pushing|D|814
ES2008c|ES2008c=Button pushing|B|414
ES2008c|ES2008c=Button pushing|A|135
ES2008c|ES2008c=Button pushing|C|669
ES2008c|ES2008c=Button pushing|D|816
ES2008c|ES2008c=Button pushing|A|137
ES2008c|ES2008c=Button pushing|B|416
ES2008c|ES2008c=Button pushing|A|139
ES2008c|ES2008c=Button pushing|B|418
ES2008c|ES2008c=Button pushing|B|420
ES2008c|ES2008c=Button pushing|C|671
ES2008c|ES2008c=Button pushing|C|673
ES2008c|ES2008c=Button pushing|B|421
ES2008c|ES2008c=Button pushing|D|818
ES2008c|ES2008c=Button pushing|B|423
ES2008c|ES2008c=Chip type|A|173
ES2008c|ES2008c=Chip type|B|493
ES2008c|ES2008c=Chip type|B|495
ES2008c|ES2008c=Chip type|B|497
ES2008c|ES2008c=Chip type|B|498
ES2008c|ES2008c=Chip type|C|692
ES2008c|ES2008c=Chip type|C|694
ES2008c|ES2008c=Chip type|B|500
ES2008c|ES2008c=Chip type|A|175
ES2008c|ES2008c=Chip type|C|696
ES2008c|ES2008c=Chip type|D|842
ES2008c|ES2008c=Chip type|C|698
ES2008c|ES2008c=Chip type|B|502
ES2008c|ES2008c=Chip type|D|844
ES2008c|ES2008c=Chip type|C|700
ES2008c|ES2008c=Chip type|B|504
ES2008c|ES2008c=Chip type|A|177
ES2008c|ES2008c=Chip type|D|846
ES2008c|ES2008c=Chip type|B|506
ES2008c|ES2008c=Chip type|B|508
ES2008c|ES2008c=Chip type|C|702
ES2008c|ES2008c=Chip type|C|704
ES2008c|ES2008c=Chip type|B|510
ES2008c|ES2008c=Chip type|A|179
ES2008c|ES2008c=Chip type|B|512
ES2008c|ES2008c=Chip type|A|181
ES2008c|ES2008c=Chip type|B|514
ES2008c|ES2008c=Chip type|C|706
ES2008c|ES2008c=Chip type|B|516
ES2008c|ES2008c=Remote case|B|522
ES2008c|ES2008c=Remote case|A|187
ES2008c|ES2008c=Remote case|B|524
ES2008c|ES2008c=Remote case|C|708
ES2008c|ES2008c=Remote case|A|189
ES2008c|ES2008c=Remote case|B|526
ES2008c|ES2008c=Remote case|A|191
ES2008c|ES2008c=Remote case|D|848
ES2008c|ES2008c=Remote case|B|528
ES2008c|ES2008c=Remote case|A|193
ES2008c|ES2008c=Remote case|B|530
ES2008c|ES2008c=Remote case|A|195
ES2008c|ES2008c=Remote case|A|197
ES2008c|ES2008c=Remote case|A|199
ES2008c|ES2008c=Remote case|A|201
ES2008c|ES2008c=Remote case|A|203
ES2008c|ES2008c=Remote case|A|205
ES2008c|ES2008c=Remote case|C|710
ES2008c|ES2008c=Remote case|C|712
ES2008c|ES2008c=Remote case|B|532
ES2008c|ES2008c=Remote case|A|207
ES2008c|ES2008c=Remote case|A|209
ES2008c|ES2008c=Remote case|D|850
ES2008c|ES2008c=Remote case|B|534
ES2008c|ES2008c=Remote case|A|211
ES2008c|ES2008c=Remote case|B|536
ES2008c|ES2008c=Remote case|A|213
ES2008c|ES2008c=Remote case|D|852
ES2008c|ES2008c=Remote case|A|215
ES2008c|ES2008c=Remote case|B|538
ES2008c|ES2008c=Remote case|C|714
ES2008c|ES2008c=Supplements|C|730
ES2008c|ES2008c=Supplements|A|233
ES2008c|ES2008c=Supplements|C|732
ES2008c|ES2008c=Supplements|B|548
ES2008c|ES2008c=Supplements|A|235
ES2008c|ES2008c=Supplements|C|734
ES2008c|ES2008c=Supplements|C|736
ES2008c|ES2008c=Supplements|B|550
ES2008c|ES2008c=Supplements|C|738
ES2008c|ES2008c=Supplements|B|552
ES2008c|ES2008c=Supplements|C|740
ES2008c|ES2008c=Supplements|C|742
ES2008c|ES2008c=Supplements|B|554
ES2008c|ES2008c=Supplements|D|856
ES2008c|ES2008c=Supplements|A|237
ES2008c|ES2008c=Supplements|C|744
ES2008c|ES2008c=Supplements|B|556
ES2008c|ES2008c=Supplements|C|746
ES2008c|ES2008c=Supplements|A|239
ES2008c|ES2008c=Supplements|C|748
ES2008c|ES2008c=Supplements|B|558
ES2008c|ES2008c=Supplements|B|560
ES2008d|ES2008d=Menu usage|A|104
ES2008d|ES2008d=Menu usage|A|106
ES2008d|ES2008d=Menu usage|B|634
ES2008d|ES2008d=Menu usage|C|1168
ES2008d|ES2008d=Menu usage|B|636
ES2008d|ES2008d=Menu usage|A|108
ES2008d|ES2008d=Menu usage|C|1170
ES2008d|ES2008d=Menu usage|B|638
ES2008d|ES2008d=Menu usage|C|1172
ES2008d|ES2008d=Menu usage|A|110
ES2008d|ES2008d=Menu usage|D|1371
ES2008d|ES2008d=Menu usage|A|112
ES2008d|ES2008d=Menu usage|C|1174
ES2008d|ES2008d=Menu usage|C|1176
ES2008d|ES2008d=Menu usage|B|640
ES2008d|ES2008d=Menu usage|A|114
ES2008d|ES2008d=Menu usage|B|642
ES2008d|ES2008d=Menu usage|A|116
ES2008d|ES2008d=Technologically innovative|D|1397
ES2008d|ES2008d=Technologically innovative|D|1399
ES2008d|ES2008d=Technologically innovative|D|1401
ES2008d|ES2008d=Technologically innovative|A|134
ES2008d|ES2008d=Technologically innovative|B|660
ES2008d|ES2008d=Technologically innovative|D|1403
ES2008d|ES2008d=Technologically innovative|B|662
ES2008d|ES2008d=Technologically innovative|D|1405
ES2008d|ES2008d=Technologically innovative|D|1407
ES2008d|ES2008d=Technologically innovative|A|136
ES2008d|ES2008d=Technologically innovative|D|1409
ES2008d|ES2008d=Technologically innovative|A|138
ES2008d|ES2008d=Technologically innovative|A|140
ES2008d|ES2008d=Technologically innovative|D|1411
ES2008d|ES2008d=Technologically innovative|B|664
ES2008d|ES2008d=Technologically innovative|B|666
ES2008d|ES2008d=Technologically innovative|B|668
ES2008d|ES2008d=Technologically innovative|D|1413
ES2008d|ES2008d=Technologically innovative|D|1415
ES2008d|ES2008d=Technologically innovative|C|1184
ES2008d|ES2008d=Technologically innovative|A|142
ES2008d|ES2008d=Technologically innovative|D|1417
ES2008d|ES2008d=Technologically innovative|A|144
ES2008d|ES2008d=Fruity notion|D|1429
ES2008d|ES2008d=Fruity notion|B|684
ES2008d|ES2008d=Fruity notion|C|1198
ES2008d|ES2008d=Fruity notion|B|686
ES2008d|ES2008d=Fruity notion|A|154
ES2008d|ES2008d=Fruity notion|C|1200
ES2008d|ES2008d=Fruity notion|B|688
ES2008d|ES2008d=Fruity notion|C|1202
ES2008d|ES2008d=Fruity notion|D|1431
ES2008d|ES2008d=Fruity notion|B|690
ES2008d|ES2008d=Fruity notion|C|1204
ES2008d|ES2008d=Fruity notion|A|156
ES2008d|ES2008d=Fruity notion|B|692
ES2008d|ES2008d=Fruity notion|B|694
ES2008d|ES2008d=Fruity notion|D|1433
ES2008d|ES2008d=Fruity notion|C|1206
ES2008d|ES2008d=Fruity notion|D|1435
ES2008d|ES2008d=Fruity notion|A|158
ES2008d|ES2008d=Fruity notion|B|696
ES2008d|ES2008d=Fruity notion|D|1437
ES2008d|ES2008d=Fruity notion|A|160
ES2008d|ES2008d=Fruity notion|D|1439
ES2008d|ES2008d=Fruity notion|D|1440
ES2008d|ES2008d=Fruity notion|B|698
ES2008d|ES2008d=Fruity notion|C|1208
ES2008d|ES2008d=Fruity notion|A|162
ES2008d|ES2008d=Fruity notion|A|164
ES2008d|ES2008d=Fruity notion|B|700
ES2008d|ES2008d=Fruity notion|D|1442
ES2008d|ES2008d=Fruity notion|C|1210
ES2008d|ES2008d=Fruity notion|A|166
ES2009b|ES2009b=Voice recognition|A|81
ES2009b|ES2009b=Voice recognition|D|427
ES2009b|ES2009b=Voice recognition|B|244
ES2009b|ES2009b=Voice recognition|B|246
ES2009b|ES2009b=Voice recognition|D|429
ES2009b|ES2009b=Voice recognition|B|248
ES2009b|ES2009b=Voice recognition|A|83
ES2009b|ES2009b=Voice recognition|D|431
ES2009b|ES2009b=Voice recognition|B|250
ES2009b|ES2009b=Voice recognition|D|433
ES2009b|ES2009b=Voice recognition|D|435
ES2009b|ES2009b=Voice recognition|A|85
ES2009b|ES2009b=Voice recognition|B|252
ES2009b|ES2009b=Voice recognition|C|324
ES2009b|ES2009b=Voice recognition|D|437
ES2009b|ES2009b=Voice recognition|B|254
ES2009b|ES2009b=Voice recognition|D|439
ES2009b|ES2009b=Voice recognition|A|87
ES2009b|ES2009b=Voice recognition|B|256
ES2009b|ES2009b=Voice recognition|A|89
ES2009b|ES2009b=Voice recognition|D|441
ES2009b|ES2009b=Voice recognition|B|258
ES2009b|ES2009b=Voice recognition|A|91
ES2009b|ES2009b=Voice recognition|C|326
ES2009b|ES2009b=Voice recognition|D|443
ES2009b|ES2009b=Voice recognition|D|445
ES2009b|ES2009b=Voice recognition|A|93
ES2009b|ES2009b=Voice recognition|B|260
ES2009b|ES2009b=Voice recognition|C|328
ES2009b|ES2009b=Voice recognition|D|447
ES2009b|ES2009b=Voice recognition|A|95
ES2009b|ES2009b=Voice recognition|D|449
ES2009b|ES2009b=One touch screen|B|292
ES2009b|ES2009b=One touch screen|C|354
ES2009b|ES2009b=One touch screen|D|531
ES2009b|ES2009b=One touch screen|B|294
ES2009b|ES2009b=One touch screen|D|533
ES2009b|ES2009b=One touch screen|B|296
ES2009b|ES2009b=One touch screen|C|356
ES2009b|ES2009b=One touch screen|A|173
ES2009b|ES2009b=One touch screen|D|535
ES2009b|ES2009b=One touch screen|B|298
ES2009b|ES2009b=One touch screen|D|537
ES2009b|ES2009b=One touch screen|A|175
ES2009b|ES2009b=One touch screen|D|539
ES2009b|ES2009b=One touch screen|A|177
ES2009b|ES2009b=One touch screen|B|300
ES2009b|ES2009b=One touch screen|D|541
ES2009b|ES2009b=One touch screen|C|358
ES2009b|ES2009b=Fashion into remote|C|358
ES2009b|ES2009b=Fashion into remote|D|543
ES2009b|ES2009b=Fashion into remote|D|545
ES2009b|ES2009b=Fashion into remote|A|179
ES2009b|ES2009b=Fashion into remote|A|181
ES2009b|ES2009b=Fashion into remote|D|547
ES2009b|ES2009b=Fashion into remote|C|360
ES2009b|ES2009b=Fashion into remote|B|302
ES2009b|ES2009b=Fashion into remote|A|183
ES2009b|ES2009b=Fashion into remote|C|362
ES2009b|ES2009b=Fashion into remote|D|549
ES2009b|ES2009b=Fashion into remote|A|185
ES2009b|ES2009b=Fashion into remote|D|551
ES2009b|ES2009b=Fashion into remote|B|304
ES2009b|ES2009b=Fashion into remote|A|187
ES2009b|ES2009b=Fashion into remote|A|189
ES2009b|ES2009b=Fashion into remote|C|364
ES2009b|ES2009b=Fashion into remote|C|366
ES2009b|ES2009b=Fashion into remote|D|553
ES2009b|ES2009b=Fashion into remote|A|191
ES2009b|ES2009b=Fashion into remote|A|193
ES2009b|ES2009b=Fashion into remote|D|555
ES2009b|ES2009b=Fashion into remote|B|306
ES2009b|ES2009b=Fashion into remote|C|368
ES2009b|ES2009b=Fashion into remote|D|557
ES2009b|ES2009b=Fashion into remote|A|195
ES2009b|ES2009b=Fashion into remote|D|559
ES2009b|ES2009b=Fashion into remote|A|197
ES2009b|ES2009b=Fashion into remote|C|370
ES2009b|ES2009b=Fashion into remote|D|561
ES2009b|ES2009b=Fashion into remote|A|199
ES2009c|ES2009c=Touch screen|A|115
ES2009c|ES2009c=Touch screen|D|709
ES2009c|ES2009c=Touch screen|A|117
ES2009c|ES2009c=Touch screen|A|119
ES2009c|ES2009c=Touch screen|D|711
ES2009c|ES2009c=Touch screen|A|121
ES2009c|ES2009c=Touch screen|B|361
ES2009c|ES2009c=Touch screen|C|531
ES2009c|ES2009c=Touch screen|A|123
ES2009c|ES2009c=Touch screen|D|713
ES2009c|ES2009c=Touch screen|D|715
ES2009c|ES2009c=Touch screen|C|533
ES2009c|ES2009c=Touch screen|B|363
ES2009c|ES2009c=Touch screen|D|717
ES2009c|ES2009c=Touch screen|A|125
ES2009c|ES2009c=Touch screen|C|535
ES2009c|ES2009c=Touch screen|B|365
ES2009c|ES2009c=Touch screen|A|127
ES2009c|ES2009c=Touch screen|D|719
ES2009c|ES2009c=Touch screen|A|129
ES2009c|ES2009c=Touch screen|B|367
ES2009c|ES2009c=Touch screen|D|721
ES2009c|ES2009c=Touch screen|A|131
ES2009c|ES2009c=Touch screen|D|723
ES2009c|ES2009c=Touch screen|D|725
ES2009c|ES2009c=Touch screen|A|133
ES2009c|ES2009c=Touch screen|C|537
ES2009c|ES2009c=Touch screen|B|369
ES2009c|ES2009c=Touch screen|D|727
ES2009c|ES2009c=Touch screen|C|539
ES2009c|ES2009c=Touch screen|A|135
ES2009c|ES2009c=Touch screen|A|137
ES2009c|ES2009c=Touch screen|C|541
ES2009c|ES2009c=Touch screen|C|543
ES2009c|ES2009c=Touch screen|B|371
ES2009c|ES2009c=Touch screen|D|729
ES2009c|ES2009c=Touch screen|C|545
ES2009c|ES2009c=Touch screen|A|139
ES2009c|ES2009c=Touch screen|B|373
ES2009c|ES2009c=Touch screen|D|731
ES2009c|ES2009c=Touch screen|A|141
ES2009c|ES2009c=Touch screen|D|733
ES2009c|ES2009c=Touch screen|A|143
ES2009c|ES2009c=Touch screen|D|735
ES2009c|ES2009c=Touch screen|C|547
ES2009c|ES2009c=Touch screen|D|737
ES2009c|ES2009c=Touch screen|A|145
ES2009c|ES2009c=Touch screen|B|375
ES2009c|ES2009c=Touch screen|D|739
ES2009c|ES2009c=Touch screen|A|147
ES2009c|ES2009c=Touch screen|C|549
ES2009c|ES2009c=Touch screen|B|377
ES2009c|ES2009c=Touch screen|D|741
ES2009c|ES2009c=Touch screen vs voice recognition|C|551
ES2009c|ES2009c=Touch screen vs voice recognition|D|747
ES2009c|ES2009c=Touch screen vs voice recognition|D|749
ES2009c|ES2009c=Touch screen vs voice recognition|A|153
ES2009c|ES2009c=Touch screen vs voice recognition|B|379
ES2009c|ES2009c=Touch screen vs voice recognition|C|553
ES2009c|ES2009c=Touch screen vs voice recognition|D|751
ES2009c|ES2009c=Touch screen vs voice recognition|A|155
ES2009c|ES2009c=Touch screen vs voice recognition|C|555
ES2009c|ES2009c=Touch screen vs voice recognition|D|753
ES2009c|ES2009c=Touch screen vs voice recognition|D|755
ES2009c|ES2009c=Touch screen vs voice recognition|C|557
ES2009c|ES2009c=Touch screen vs voice recognition|A|157
ES2009c|ES2009c=Touch screen vs voice recognition|B|381
ES2009c|ES2009c=Touch screen vs voice recognition|D|757
ES2009c|ES2009c=Touch screen vs voice recognition|C|559
ES2009c|ES2009c=Touch screen vs voice recognition|D|759
ES2009c|ES2009c=Touch screen vs voice recognition|D|761
ES2009c|ES2009c=Touch screen vs voice recognition|A|159
ES2009c|ES2009c=Touch screen vs voice recognition|A|161
ES2009c|ES2009c=Touch screen vs voice recognition|C|561
ES2009c|ES2009c=Touch screen vs voice recognition|A|163
ES2009c|ES2009c=Touch screen vs voice recognition|D|763
ES2009c|ES2009c=Touch screen vs voice recognition|B|383
ES2009c|ES2009c=Touch screen vs voice recognition|D|765
ES2009c|ES2009c=Touch screen vs voice recognition|A|165
ES2009c|ES2009c=Touch screen vs voice recognition|A|167
ES2009c|ES2009c=Touch screen vs voice recognition|D|767
ES2009c|ES2009c=Touch screen vs voice recognition|D|769
ES2009c|ES2009c=Touch screen vs voice recognition|B|385
ES2009c|ES2009c=Touch screen vs voice recognition|A|169
ES2009c|ES2009c=Touch screen vs voice recognition|A|171
ES2009c|ES2009c=Touch screen vs voice recognition|C|563
ES2009c|ES2009c=Touch screen vs voice recognition|A|173
ES2009c|ES2009c=Touch screen vs voice recognition|D|771
ES2009c|ES2009c=Touch screen vs voice recognition|B|387
ES2009c|ES2009c=Touch screen vs voice recognition|A|175
ES2009c|ES2009c=Touch screen vs voice recognition|D|773
ES2009c|ES2009c=Touch screen vs voice recognition|A|177
ES2009c|ES2009c=Touch screen vs voice recognition|D|775
ES2009c|ES2009c=Touch screen vs voice recognition|A|179
ES2009c|ES2009c=Touch screen vs voice recognition|C|565
ES2009c|ES2009c=Touch screen vs voice recognition|D|777
ES2009c|ES2009c=Touch screen vs voice recognition|A|181
ES2009c|ES2009c=Touch screen vs voice recognition|D|779
ES2009c|ES2009c=Touch screen vs voice recognition|A|183
ES2009c|ES2009c=Touch screen vs voice recognition|D|781
ES2009c|ES2009c=Touch screen vs voice recognition|A|185
ES2009c|ES2009c=Remote shape|C|571
ES2009c|ES2009c=Remote shape|A|201
ES2009c|ES2009c=Remote shape|D|803
ES2009c|ES2009c=Remote shape|A|203
ES2009c|ES2009c=Remote shape|B|403
ES2009c|ES2009c=Remote shape|D|805
ES2009c|ES2009c=Remote shape|A|205
ES2009c|ES2009c=Remote shape|B|405
ES2009c|ES2009c=Remote shape|C|573
ES2009c|ES2009c=Remote shape|C|575
ES2009c|ES2009c=Remote shape|D|807
ES2009c|ES2009c=Remote shape|B|407
ES2009c|ES2009c=Remote shape|B|409
ES2009c|ES2009c=Remote shape|D|809
ES2009c|ES2009c=Remote shape|A|207
ES2009c|ES2009c=Remote shape|D|811
ES2009c|ES2009c=Remote shape|B|411
ES2009c|ES2009c=Remote shape|D|813
ES2009c|ES2009c=Remote shape|D|815
ES2009c|ES2009c=Remote shape|D|817
ES2009c|ES2009c=Remote shape|A|209
ES2009c|ES2009c=Remote shape|B|413
ES2009c|ES2009c=Remote shape|D|819
ES2009c|ES2009c=Remote shape|A|211
ES2009c|ES2009c=Remote shape|D|821
ES2009c|ES2009c=Remote shape|D|823
ES2009c|ES2009c=Remote shape|C|577
ES2009d|ES2009d=Remote skins|D|1038
ES2009d|ES2009d=Remote skins|A|69
ES2009d|ES2009d=Remote skins|A|71
ES2009d|ES2009d=Remote skins|C|773
ES2009d|ES2009d=Remote skins|B|453
ES2009d|ES2009d=Remote skins|D|1040
ES2009d|ES2009d=Remote skins|C|775
ES2009d|ES2009d=Remote skins|D|1042
ES2009d|ES2009d=Remote skins|B|455
ES2009d|ES2009d=Remote skins|C|777
ES2009d|ES2009d=Remote skins|B|457
ES2009d|ES2009d=Remote skins|D|1044
ES2009d|ES2009d=Remote skins|D|1046
ES2009d|ES2009d=Remote skins|C|779
ES2009d|ES2009d=Remote skins|D|1048
ES2009d|ES2009d=Remote skins|D|1050
ES2009d|ES2009d=Remote skins|A|73
ES2009d|ES2009d=Remote skins|D|1052
ES2009d|ES2009d=Remote skins|D|1054
ES2009d|ES2009d=Remote skins|D|1056
ES2009d|ES2009d=Remote skins|D|1058
ES2009d|ES2009d=Remote skins|D|1060
ES2009d|ES2009d=Remote skins|D|1062
ES2009d|ES2009d=Remote skins|B|459
ES2009d|ES2009d=Remote skins|D|1064
ES2009d|ES2009d=Remote skins|D|1066
ES2009d|ES2009d=Remote skins|D|1068
ES2009d|ES2009d=Remote skins|B|461
ES2009d|ES2009d=Remote skins|A|75
ES2009d|ES2009d=No solar cell|A|111
ES2009d|ES2009d=No solar cell|A|113
ES2009d|ES2009d=No solar cell|B|479
ES2009d|ES2009d=No solar cell|C|787
ES2009d|ES2009d=No solar cell|D|1078
ES2009d|ES2009d=No solar cell|B|481
ES2009d|ES2009d=No solar cell|C|789
ES2009d|ES2009d=No solar cell|A|115
ES2009d|ES2009d=No solar cell|D|1080
ES2009d|ES2009d=No solar cell|D|1082
ES2009d|ES2009d=No solar cell|A|117
ES2009d|ES2009d=No solar cell|A|119
ES2009d|ES2009d=No solar cell|A|121
ES2009d|ES2009d=No solar cell|D|1084
ES2009d|ES2009d=No solar cell|A|123
ES2009d|ES2009d=No solar cell|A|125
ES2009d|ES2009d=No solar cell|C|791
ES2009d|ES2009d=No solar cell|B|483
ES2009d|ES2009d=No solar cell|D|1086
ES2009d|ES2009d=No solar cell|B|485
ES2009d|ES2009d=No solar cell|C|793
ES2009d|ES2009d=No solar cell|D|1088
ES2009d|ES2009d=No solar cell|D|1090
ES2009d|ES2009d=No solar cell|D|1092
ES2009d|ES2009d=No solar cell|C|795
ES2009d|ES2009d=No solar cell|B|487
ES2009d|ES2009d=No solar cell|D|1094
ES2009d|ES2009d=No solar cell|D|1096
ES2010a|ES2010a=Batteries|B|139
ES2010a|ES2010a=Batteries|C|205
ES2010a|ES2010a=Batteries|C|207
ES2010a|ES2010a=Batteries|D|271
ES2010a|ES2010a=Batteries|A|82
ES2010a|ES2010a=Batteries|D|273
ES2010a|ES2010a=Batteries|C|209
ES2010a|ES2010a=Batteries|A|84
ES2010a|ES2010a=Batteries|C|211
ES2010a|ES2010a=Batteries|C|213
ES2010a|ES2010a=Batteries|A|86
ES2010a|ES2010a=Batteries|C|215
ES2010a|ES2010a=Batteries|B|141
ES2010a|ES2010a=Batteries|D|275
ES2010a|ES2010a=Batteries|A|88
ES2010a|ES2010a=Batteries|A|90
ES2010b|ES2010b=Target group|A|174
ES2010b|ES2010b=Target group|C|554
ES2010b|ES2010b=Target group|C|556
ES2010b|ES2010b=Target group|C|558
ES2010b|ES2010b=Target group|A|176
ES2010b|ES2010b=Target group|B|364
ES2010b|ES2010b=Target group|A|178
ES2010b|ES2010b=Target group|A|180
ES2010b|ES2010b=Target group|A|182
ES2010b|ES2010b=Target group|A|184
ES2010b|ES2010b=Target group|D|713
ES2010b|ES2010b=Target group|B|366
ES2010b|ES2010b=Target group|A|186
ES2010b|ES2010b=Target group|A|188
ES2010b|ES2010b=Target group|D|715
ES2010b|ES2010b=Target group|A|190
ES2010b|ES2010b=Target group|B|368
ES2010b|ES2010b=Target group|D|717
ES2010b|ES2010b=Target group|C|560
ES2010b|ES2010b=Target group|A|192
ES2010b|ES2010b=Target group|D|719
ES2010b|ES2010b=Target group|A|194
ES2010b|ES2010b=Target group|C|562
ES2010b|ES2010b=Target group|A|196
ES2010b|ES2010b=Target group|B|370
ES2010b|ES2010b=Button needs|A|270
ES2010b|ES2010b=Button needs|C|608
ES2010b|ES2010b=Button needs|D|777
ES2010b|ES2010b=Button needs|A|272
ES2010b|ES2010b=Button needs|A|274
ES2010b|ES2010b=Button needs|C|610
ES2010b|ES2010b=Button needs|D|779
ES2010b|ES2010b=Button needs|A|276
ES2010b|ES2010b=Button needs|C|612
ES2010b|ES2010b=Button needs|A|278
ES2010b|ES2010b=Button needs|C|614
ES2010b|ES2010b=Button needs|D|781
ES2010b|ES2010b=Button needs|A|280
ES2010b|ES2010b=Button needs|C|616
ES2010b|ES2010b=Button needs|A|282
ES2010b|ES2010b=Button needs|D|783
ES2010b|ES2010b=Button needs|C|618
ES2010b|ES2010b=Button needs|A|284
ES2010b|ES2010b=Button needs|C|620
ES2010b|ES2010b=Button needs|C|622
ES2010b|ES2010b=Button needs|D|785
ES2010b|ES2010b=Button needs|C|624
ES2010b|ES2010b=Button needs|A|286
ES2010b|ES2010b=Button needs|B|404
ES2010b|ES2010b=Button needs|A|288
ES2010b|ES2010b=Button needs|D|787
ES2010b|ES2010b=Button needs|C|626
ES2010b|ES2010b=Button needs|D|789
ES2010b|ES2010b=Button needs|C|628
ES2010b|ES2010b=Button needs|A|290
ES2010b|ES2010b=Button needs|D|791
ES2010b|ES2010b=Button needs|A|292
ES2010b|ES2010b=Button needs|C|630
ES2010b|ES2010b=Button needs|C|632
ES2010b|ES2010b=Button needs|A|294
ES2010b|ES2010b=Button needs|C|634
ES2010b|ES2010b=Button needs|A|296
ES2010c|ES2010c=Remote material|A|164
ES2010c|ES2010c=Remote material|B|406
ES2010c|ES2010c=Remote material|B|408
ES2010c|ES2010c=Remote material|D|784
ES2010c|ES2010c=Remote material|A|166
ES2010c|ES2010c=Remote material|C|571
ES2010c|ES2010c=Remote material|C|573
ES2010c|ES2010c=Remote material|D|786
ES2010c|ES2010c=Remote material|A|168
ES2010c|ES2010c=Remote material|B|410
ES2010c|ES2010c=Remote material|D|788
ES2010c|ES2010c=Remote material|C|575
ES2010c|ES2010c=Remote material|C|577
ES2010c|ES2010c=Remote material|A|170
ES2010c|ES2010c=Remote material|C|579
ES2010c|ES2010c=Remote material|D|790
ES2010c|ES2010c=Remote material|C|581
ES2010c|ES2010c=Remote material|B|412
ES2010c|ES2010c=Remote material|B|414
ES2010c|ES2010c=Remote material|A|172
ES2010c|ES2010c=Remote material|C|583
ES2010c|ES2010c=Remote material|B|416
ES2010c|ES2010c=Remote material|C|585
ES2010c|ES2010c=Remote material|A|174
ES2010c|ES2010c=Remote material|B|418
ES2010c|ES2010c=Remote material|D|792
ES2010c|ES2010c=Remote material|A|176
ES2010c|ES2010c=Remote material|B|420
ES2010c|ES2010c=Remote material|A|178
ES2010c|ES2010c=Remote material|A|180
ES2010c|ES2010c=Remote material|D|794
ES2010c|ES2010c=Remote material|A|182
ES2010c|ES2010c=Remote material|A|184
ES2010c|ES2010c=Remote material|C|587
ES2010c|ES2010c=Remote material|D|796
ES2010c|ES2010c=Remote material|A|186
ES2010c|ES2010c=Remote material|C|589
ES2010c|ES2010c=Remote material|D|798
ES2010c|ES2010c=Remote material|A|188
ES2010c|ES2010c=Remote material|B|422
ES2010c|ES2010c=Remote material|C|591
ES2010c|ES2010c=Remote material|A|190
ES2010c|ES2010c=Remote material|A|192
ES2010c|ES2010c=Remote material|D|800
ES2010c|ES2010c=Remote material|C|593
ES2010c|ES2010c=Remote material|D|802
ES2010c|ES2010c=Remote material|A|194
ES2010c|ES2010c=Remote material|D|804
ES2010c|ES2010c=Remote material|A|196
ES2010c|ES2010c=Remote chip|A|198
ES2010c|ES2010c=Remote chip|B|424
ES2010c|ES2010c=Remote chip|C|595
ES2010c|ES2010c=Remote chip|A|200
ES2010c|ES2010c=Remote chip|C|597
